mch_0,q_0,e_q,p_bns,p_bhns,p_bbh,p_gap,p_ns
2.42000,0.920000,3.75000,0.231745,0.520849,0.00000,0.245145,0.657379
2.42000,0.920000,4.00000,0.245234,0.518232,0.00000,0.232364,0.646723
2.42000,0.780000,1.00000,0.00470194,0.528109,0.00000,0.467187,0.918539
2.42000,0.780000,1.25000,0.0188254,0.522494,0.00000,0.458679,0.867864
2.42000,0.780000,1.50000,0.0415783,0.518747,0.00000,0.439672,0.823902
2.42000,0.780000,1.75000,0.0687231,0.516071,0.00000,0.415204,0.787406
2.42000,0.780000,2.00000,0.0968292,0.514062,0.00000,0.389106,0.757344
2.42000,0.780000,2.25000,0.123946,0.512500,0.00000,0.363552,0.732456
2.42000,0.780000,2.50000,0.149171,0.511247,0.00000,0.339575,0.711656
2.42000,0.780000,2.75000,0.172198,0.510206,0.00000,0.317563,0.694075
2.42000,0.780000,3.00000,0.193007,0.509286,0.00000,0.297573,0.679019
2.42000,0.780000,3.25000,0.211697,0.508384,0.00000,0.279506,0.665922
2.42000,0.780000,3.50000,0.228390,0.507378,0.00000,0.263198,0.654303
2.42000,0.780000,3.75000,0.243203,0.506142,0.00000,0.248470,0.643757
2.42000,0.780000,4.00000,0.256236,0.504560,0.00000,0.235145,0.633949
2.42000,0.640000,1.00000,0.00700112,0.472301,0.00000,0.520696,0.895324
2.42000,0.640000,1.25000,0.0246069,0.477834,0.00000,0.497556,0.842400
2.42000,0.640000,1.50000,0.0505672,0.481526,0.00000,0.467905,0.798708
2.42000,0.640000,1.75000,0.0799507,0.484163,0.00000,0.435884,0.763455
2.42000,0.640000,2.00000,0.109376,0.486142,0.00000,0.404480,0.734929
2.42000,0.640000,2.25000,0.137135,0.487681,0.00000,0.375181,0.711592
2.42000,0.640000,2.50000,0.162555,0.488910,0.00000,0.348528,0.692249
2.42000,0.640000,2.75000,0.185495,0.489903,0.00000,0.324572,0.675999
2.42000,0.640000,3.00000,0.206042,0.490686,0.00000,0.303145,0.662150
2.42000,0.640000,3.25000,0.224362,0.491240,0.00000,0.283999,0.650150
2.42000,0.640000,3.50000,0.240618,0.491507,0.00000,0.266869,0.639537
2.42000,0.640000,3.75000,0.254952,0.491406,0.00000,0.251503,0.629924
2.42000,0.640000,4.00000,0.267476,0.490854,0.00000,0.237677,0.620989
2.42000,0.500000,1.00000,0.0102410,0.417033,0.00000,0.572724,0.867657
2.42000,0.500000,1.25000,0.0318101,0.433453,0.00000,0.534735,0.813908
2.42000,0.500000,1.50000,0.0610401,0.444465,0.00000,0.494493,0.771469
2.42000,0.500000,1.75000,0.0925128,0.452357,0.00000,0.455128,0.738090
2.42000,0.500000,2.00000,0.123049,0.458289,0.00000,0.418659,0.711507
2.42000,0.500000,2.25000,0.151253,0.462909,0.00000,0.385835,0.689990
2.42000,0.500000,2.50000,0.176698,0.466607,0.00000,0.356688,0.672288
2.42000,0.500000,2.75000,0.199410,0.469625,0.00000,0.330935,0.657498
2.42000,0.500000,3.00000,0.219583,0.472103,0.00000,0.308189,0.644946
2.42000,0.500000,3.25000,0.237443,0.474107,0.00000,0.288057,0.634107
2.42000,0.500000,3.50000,0.253188,0.475639,0.00000,0.270176,0.624546
2.42000,0.500000,3.75000,0.266980,0.476664,0.00000,0.254232,0.615898
2.42000,0.500000,4.00000,0.278945,0.477132,0.00000,0.239953,0.607859
2.42000,0.360000,1.00000,0.0147181,0.363360,0.00000,0.621920,0.835324
2.42000,0.360000,1.25000,0.0406730,0.389895,0.00000,0.569430,0.782424
2.42000,0.360000,1.50000,0.0731363,0.407884,0.00000,0.518978,0.742273
2.42000,0.360000,1.75000,0.106479,0.420854,0.00000,0.472664,0.711398
2.42000,0.360000,2.00000,0.137878,0.430640,0.00000,0.431479,0.687154
2.42000,0.360000,2.25000,0.166305,0.438281,0.00000,0.395411,0.667712
2.42000,0.360000,2.50000,0.191595,0.444409,0.00000,0.363990,0.651822
2.42000,0.360000,2.75000,0.213935,0.449425,0.00000,0.336609,0.638609
2.42000,0.360000,3.00000,0.233620,0.453579,0.00000,0.312674,0.627439
2.42000,0.360000,3.25000,0.250928,0.457016,0.00000,0.291657,0.617820
2.42000,0.360000,3.50000,0.266088,0.459799,0.00000,0.273106,0.609352
2.42000,0.360000,3.75000,0.279278,0.461938,0.00000,0.256645,0.601698
2.42000,0.360000,4.00000,0.290632,0.463413,0.00000,0.241963,0.594575
2.42000,0.220000,1.00000,0.0207856,0.312245,0.00000,0.666967,0.798270
2.42000,0.220000,1.25000,0.0514423,0.347679,0.00000,0.600877,0.748069
2.42000,0.220000,1.50000,0.0869868,0.372089,0.00000,0.540922,0.711253
2.42000,0.220000,1.75000,0.121907,0.389850,0.00000,0.488240,0.683491
2.42000,0.220000,2.00000,0.153882,0.403327,0.00000,0.442788,0.661954
2.42000,0.220000,2.25000,0.182292,0.413889,0.00000,0.403815,0.644825
2.42000,0.220000,2.50000,0.207236,0.422384,0.00000,0.370373,0.630904
2.42000,0.220000,2.75000,0.229058,0.429354,0.00000,0.341555,0.619376
2.42000,0.220000,3.00000,0.248139,0.435153,0.00000,0.316575,0.609661
2.42000,0.220000,3.25000,0.264805,0.440000,0.00000,0.294782,0.601316
2.42000,0.220000,3.50000,0.279307,0.444015,0.00000,0.275645,0.593979
2.42000,0.220000,3.75000,0.291832,0.447249,0.00000,0.258734,0.587345
2.42000,0.220000,4.00000,0.302522,0.449717,0.00000,0.243702,0.581155
2.42000,0.0799999,1.00000,0.0288494,0.264511,0.00000,0.706637,0.756626
2.42000,0.0799999,1.25000,0.0643656,0.307273,0.00000,0.628360,0.711046
2.42000,0.0799999,1.50000,0.102708,0.337366,0.00000,0.559923,0.678577
2.42000,0.0799999,1.75000,0.138840,0.359532,0.00000,0.501624,0.654496
2.42000,0.0799999,2.00000,0.171069,0.376477,0.00000,0.452451,0.636008
2.42000,0.0799999,2.25000,0.199206,0.389825,0.00000,0.410965,0.621403
2.42000,0.0799999,2.50000,0.223608,0.400598,0.00000,0.375786,0.609590
2.42000,0.0799999,2.75000,0.244762,0.409464,0.00000,0.345737,0.599843
2.42000,0.0799999,3.00000,0.263123,0.416866,0.00000,0.319867,0.591650
2.42000,0.0799999,3.25000,0.279056,0.423091,0.00000,0.297415,0.584624
2.42000,0.0799999,3.50000,0.292826,0.428311,0.00000,0.277782,0.578451
2.42000,0.0799999,3.75000,0.304627,0.432621,0.00000,0.260491,0.572859
2.42000,0.0799999,4.00000,0.314606,0.436061,0.00000,0.245162,0.567617
2.42000,-0.0599999,1.00000,0.0393592,0.220797,0.00000,0.739841,0.710732
2.42000,-0.0599999,1.25000,0.0796809,0.269080,0.00000,0.651237,0.671645
2.42000,-0.0599999,1.50000,0.120400,0.303977,0.00000,0.575621,0.644458
2.42000,-0.0599999,1.75000,0.157309,0.330073,0.00000,0.512615,0.624566
2.42000,-0.0599999,2.00000,0.189437,0.350213,0.00000,0.460347,0.609422
2.42000,-0.0599999,2.25000,0.217032,0.366177,0.00000,0.416787,0.597526
2.42000,-0.0599999,2.50000,0.240691,0.379118,0.00000,0.380181,0.587942
2.42000,-0.0599999,2.75000,0.261026,0.389804,0.00000,0.349127,0.580056
2.42000,-0.0599999,3.00000,0.278554,0.398756,0.00000,0.322530,0.573442
2.42000,-0.0599999,3.25000,0.293664,0.406319,0.00000,0.299543,0.567775
2.42000,-0.0599999,3.50000,0.306631,0.412714,0.00000,0.279507,0.562791
2.42000,-0.0599999,3.75000,0.317650,0.418072,0.00000,0.261908,0.558260
2.42000,-0.0599999,4.00000,0.326869,0.422464,0.00000,0.246339,0.553979
2.42000,-0.200000,1.00000,0.0527922,0.181541,0.00000,0.765664,0.661134
2.42000,-0.200000,1.25000,0.0976053,0.233429,0.00000,0.668963,0.630235
2.42000,-0.200000,1.50000,0.140135,0.272148,0.00000,0.587715,0.609140
2.42000,-0.200000,1.75000,0.177323,0.301633,0.00000,0.521041,0.593866
2.42000,-0.200000,2.00000,0.208971,0.324646,0.00000,0.466380,0.582314
2.42000,-0.200000,2.25000,0.235748,0.343026,0.00000,0.421223,0.573279
2.42000,-0.200000,2.50000,0.258461,0.358005,0.00000,0.383524,0.566022
2.42000,-0.200000,2.75000,0.277828,0.370422,0.00000,0.351701,0.560064
2.42000,-0.200000,3.00000,0.294410,0.380860,0.00000,0.324550,0.555074
2.42000,-0.200000,3.25000,0.308610,0.389714,0.00000,0.301155,0.550798
2.42000,-0.200000,3.50000,0.320704,0.397248,0.00000,0.280813,0.547026
2.42000,-0.200000,3.75000,0.330884,0.403626,0.00000,0.262979,0.543570
2.42000,-0.200000,4.00000,0.339295,0.408944,0.00000,0.247228,0.540257
2.42000,-0.340000,1.00000,0.0696299,0.146972,0.00000,0.783396,0.608570
2.42000,-0.340000,1.25000,0.118323,0.200566,0.00000,0.681109,0.587258
2.42000,-0.340000,1.50000,0.161960,0.242068,0.00000,0.595970,0.572897
2.42000,-0.340000,1.75000,0.198874,0.274349,0.00000,0.526774,0.562578
2.42000,-0.340000,2.00000,0.229644,0.299880,0.00000,0.470473,0.554809
2.42000,-0.340000,2.25000,0.255319,0.320450,0.00000,0.424227,0.548752
2.42000,-0.340000,2.50000,0.276887,0.337317,0.00000,0.385783,0.543898
2.42000,-0.340000,2.75000,0.295141,0.351363,0.00000,0.353439,0.539918
2.42000,-0.340000,3.00000,0.310667,0.363214,0.00000,0.325913,0.536586
2.42000,-0.340000,3.25000,0.323872,0.373307,0.00000,0.302242,0.533725
2.42000,-0.340000,3.50000,0.335026,0.381938,0.00000,0.281693,0.531181
2.42000,-0.340000,3.75000,0.344311,0.389302,0.00000,0.263701,0.528809
2.42000,-0.340000,4.00000,0.351869,0.395519,0.00000,0.247827,0.526472
2.42000,-0.480000,1.00000,0.0903272,0.117119,0.00000,0.792551,0.553943
2.42000,-0.480000,1.25000,0.141970,0.170649,0.00000,0.687378,0.543206
2.42000,-0.480000,1.50000,0.185886,0.213889,0.00000,0.600222,0.536028
2.42000,-0.480000,1.75000,0.221932,0.248344,0.00000,0.529722,0.530893
2.42000,-0.480000,2.00000,0.251415,0.276007,0.00000,0.472575,0.527038
2.42000,-0.480000,2.25000,0.275708,0.298520,0.00000,0.425768,0.524038
2.42000,-0.480000,2.50000,0.295933,0.317109,0.00000,0.386942,0.521636
2.42000,-0.480000,2.75000,0.312931,0.332671,0.00000,0.354329,0.519669
2.42000,-0.480000,3.00000,0.327298,0.345854,0.00000,0.326611,0.518018
2.42000,-0.480000,3.25000,0.339427,0.357124,0.00000,0.302798,0.516587
2.42000,-0.480000,3.50000,0.349576,0.366806,0.00000,0.282143,0.515281
2.42000,-0.480000,3.75000,0.357915,0.375119,0.00000,0.264070,0.514000
2.42000,-0.480000,4.00000,0.364576,0.382204,0.00000,0.248133,0.512640
2.42000,-0.620000,1.00000,0.115277,0.0918387,0.00000,0.792882,0.498270
2.42000,-0.620000,1.25000,0.168626,0.143754,0.00000,0.687617,0.498616
2.42000,-0.620000,1.50000,0.211890,0.187719,0.00000,0.600389,0.498847
2.42000,-0.620000,1.75000,0.246445,0.223713,0.00000,0.529839,0.499011
2.42000,-0.620000,2.00000,0.274230,0.253106,0.00000,0.472659,0.499134
2.42000,-0.620000,2.25000,0.296866,0.277299,0.00000,0.425830,0.499230
2.42000,-0.620000,2.50000,0.315559,0.297433,0.00000,0.386989,0.499307
2.42000,-0.620000,2.75000,0.331166,0.314386,0.00000,0.354365,0.499368
2.42000,-0.620000,3.00000,0.344272,0.328811,0.00000,0.326639,0.499410
2.42000,-0.620000,3.25000,0.355249,0.341192,0.00000,0.302821,0.499417
2.42000,-0.620000,3.50000,0.364332,0.351875,0.00000,0.282161,0.499353
2.42000,-0.620000,3.75000,0.371674,0.361097,0.00000,0.264085,0.499164
2.42000,-0.620000,4.00000,0.377396,0.369017,0.00000,0.248146,0.498780
2.42000,-0.760000,1.00000,0.144772,0.0708457,0.00000,0.784379,0.442631
2.42000,-0.760000,1.25000,0.198302,0.119876,0.00000,0.681820,0.454044
2.42000,-0.760000,1.50000,0.239907,0.163625,0.00000,0.596465,0.461675
2.42000,-0.760000,1.75000,0.272339,0.200535,0.00000,0.527124,0.467136
2.42000,-0.760000,2.00000,0.298024,0.231247,0.00000,0.470725,0.471235
2.42000,-0.760000,2.25000,0.318738,0.256843,0.00000,0.424413,0.474426
2.42000,-0.760000,2.50000,0.335718,0.278334,0.00000,0.385924,0.476980
2.42000,-0.760000,2.75000,0.349809,0.296544,0.00000,0.353547,0.479069
2.42000,-0.760000,3.00000,0.361560,0.312117,0.00000,0.325998,0.480803
2.42000,-0.760000,3.25000,0.371312,0.325538,0.00000,0.302310,0.482246
2.42000,-0.760000,3.50000,0.379272,0.337166,0.00000,0.281748,0.483422
2.42000,-0.760000,3.75000,0.385570,0.347253,0.00000,0.263746,0.484322
2.42000,-0.760000,4.00000,0.390314,0.355973,0.00000,0.247865,0.484910
2.42000,-0.900000,1.00000,0.178967,0.0537508,0.00000,0.767279,0.388103
2.42000,-0.900000,1.25000,0.230927,0.0989412,0.00000,0.670129,0.410043
2.42000,-0.900000,1.50000,0.269831,0.141635,0.00000,0.588532,0.424836
2.42000,-0.900000,1.75000,0.299517,0.178861,0.00000,0.521619,0.435469
2.42000,-0.900000,2.00000,0.322718,0.210483,0.00000,0.466796,0.443476
2.42000,-0.900000,2.25000,0.341260,0.237202,0.00000,0.421531,0.449721
2.42000,-0.900000,2.50000,0.356361,0.259853,0.00000,0.383757,0.454725
2.42000,-0.900000,2.75000,0.368816,0.279182,0.00000,0.351881,0.458824
2.42000,-0.900000,3.00000,0.379128,0.295799,0.00000,0.324692,0.462237
2.42000,-0.900000,3.25000,0.387589,0.310184,0.00000,0.301268,0.465107
2.42000,-0.900000,3.50000,0.394371,0.322699,0.00000,0.280905,0.467515
2.42000,-0.900000,3.75000,0.399581,0.333605,0.00000,0.263054,0.469495
2.42000,-0.900000,4.00000,0.403311,0.343087,0.00000,0.247291,0.471048
2.42000,-1.04000,1.00000,0.217843,0.0400999,0.00000,0.742054,0.335698
2.42000,-1.04000,1.25000,0.266348,0.0808151,0.00000,0.652834,0.367148
2.42000,-1.04000,1.50000,0.301515,0.121739,0.00000,0.576743,0.388642
2.42000,-1.04000,1.75000,0.327862,0.158724,0.00000,0.513411,0.404212
2.42000,-1.04000,2.00000,0.348218,0.190855,0.00000,0.460923,0.415992
2.42000,-1.04000,2.25000,0.364362,0.218416,0.00000,0.417214,0.425209
2.42000,-1.04000,2.50000,0.377432,0.242027,0.00000,0.380505,0.432611
2.42000,-1.04000,2.75000,0.388148,0.262329,0.00000,0.349378,0.438685
2.42000,-1.04000,3.00000,0.396940,0.279885,0.00000,0.322728,0.443753
2.42000,-1.04000,3.25000,0.404050,0.295154,0.00000,0.299701,0.448031
2.42000,-1.04000,3.50000,0.409603,0.308494,0.00000,0.279636,0.451656
2.42000,-1.04000,3.75000,0.413684,0.320170,0.00000,0.262013,0.454706
2.42000,-1.04000,4.00000,0.416366,0.330375,0.00000,0.246426,0.457212
2.42000,-1.18000,1.00000,0.261189,0.0294103,0.00000,0.709398,0.286309
2.42000,-1.18000,1.25000,0.304329,0.0653163,0.00000,0.630352,0.325851
2.42000,-1.18000,1.50000,0.334774,0.103894,0.00000,0.561330,0.353390
2.42000,-1.18000,1.75000,0.357235,0.140135,0.00000,0.502628,0.373555
2.42000,-1.18000,2.00000,0.374423,0.172394,0.00000,0.453179,0.388913
2.42000,-1.18000,2.25000,0.387967,0.200517,0.00000,0.411507,0.400982
2.42000,-1.18000,2.50000,0.398874,0.224885,0.00000,0.376197,0.410707
2.42000,-1.18000,2.75000,0.407756,0.246013,0.00000,0.346056,0.418704
2.42000,-1.18000,3.00000,0.414959,0.264397,0.00000,0.320118,0.425390
2.42000,-1.18000,3.25000,0.420661,0.280467,0.00000,0.297617,0.431050
2.42000,-1.18000,3.50000,0.424943,0.294567,0.00000,0.277946,0.435872
2.42000,-1.18000,3.75000,0.427858,0.306963,0.00000,0.260625,0.439974
2.42000,-1.18000,4.00000,0.429461,0.317848,0.00000,0.245274,0.443420
2.42000,-1.32000,1.00000,0.308583,0.0212019,0.00000,0.670212,0.240665
2.42000,-1.32000,1.25000,0.344547,0.0522291,0.00000,0.603222,0.286587
2.42000,-1.32000,1.50000,0.369382,0.0880270,0.00000,0.542588,0.319353
2.42000,-1.32000,1.75000,0.387479,0.123082,0.00000,0.489435,0.343677
2.42000,-1.32000,2.00000,0.401223,0.155113,0.00000,0.443660,0.362364
2.42000,-1.32000,2.25000,0.411994,0.183529,0.00000,0.404466,0.377131
2.42000,-1.32000,2.50000,0.420623,0.208454,0.00000,0.370869,0.389077
2.42000,-1.32000,2.75000,0.427590,0.230257,0.00000,0.341940,0.398930
2.42000,-1.32000,3.00000,0.433146,0.249358,0.00000,0.316879,0.407188
2.42000,-1.32000,3.25000,0.437394,0.266143,0.00000,0.295026,0.414195
2.42000,-1.32000,3.50000,0.440364,0.280937,0.00000,0.275844,0.420188
2.42000,-1.32000,3.75000,0.442080,0.293999,0.00000,0.258898,0.425321
2.42000,-1.32000,4.00000,0.442574,0.305521,0.00000,0.243838,0.429689
2.42000,-1.46000,1.00000,0.359402,0.0150209,0.00000,0.625574,0.199298
2.42000,-1.46000,1.25000,0.386604,0.0413159,0.00000,0.572077,0.249722
2.42000,-1.46000,1.50000,0.405082,0.0740410,0.00000,0.520874,0.286775
2.42000,-1.46000,1.75000,0.418423,0.107540,0.00000,0.474034,0.314746
2.42000,-1.46000,2.00000,0.428494,0.139016,0.00000,0.432484,0.336460
2.42000,-1.46000,2.25000,0.436354,0.167468,0.00000,0.396165,0.353740
2.42000,-1.46000,2.50000,0.442614,0.192752,0.00000,0.364566,0.367786
2.42000,-1.46000,2.75000,0.447604,0.215083,0.00000,0.337058,0.379413
2.42000,-1.46000,3.00000,0.451461,0.234786,0.00000,0.313029,0.389183
2.42000,-1.46000,3.25000,0.454212,0.252198,0.00000,0.291942,0.397496
2.42000,-1.46000,3.50000,0.455837,0.267618,0.00000,0.273339,0.404628
2.42000,-1.46000,3.75000,0.456323,0.281291,0.00000,0.256837,0.410768
2.42000,-1.46000,4.00000,0.455687,0.293406,0.00000,0.242123,0.416037
2.42000,-1.60000,1.00000,0.412841,0.0104567,0.00000,0.576700,0.162534
2.42000,-1.60000,1.25000,0.430038,0.0323289,0.00000,0.537630,0.215539
2.42000,-1.60000,1.50000,0.441592,0.0618200,0.00000,0.496586,0.255863
2.42000,-1.60000,1.75000,0.449880,0.0934649,0.00000,0.456652,0.286910
2.42000,-1.60000,2.00000,0.456113,0.124096,0.00000,0.419786,0.311310
2.42000,-1.60000,2.25000,0.460957,0.152341,0.00000,0.386685,0.330888
2.42000,-1.60000,2.50000,0.464780,0.177796,0.00000,0.357340,0.346894
2.42000,-1.60000,2.75000,0.467742,0.200505,0.00000,0.331444,0.360198
2.42000,-1.60000,3.00000,0.469862,0.220697,0.00000,0.308593,0.371414
2.42000,-1.60000,3.25000,0.471084,0.238648,0.00000,0.288382,0.380982
2.42000,-1.60000,3.50000,0.471334,0.254624,0.00000,0.270442,0.389215
2.42000,-1.60000,3.75000,0.470565,0.268852,0.00000,0.254451,0.396333
2.42000,-1.60000,4.00000,0.468775,0.281514,0.00000,0.240135,0.402479
2.42000,-1.74000,1.00000,0.467948,0.00715179,0.00000,0.524897,0.130493
2.42000,-1.74000,1.25000,0.474337,0.0250201,0.00000,0.500639,0.184238
2.42000,-1.74000,1.50000,0.478605,0.0512336,0.00000,0.470159,0.226785
2.42000,-1.74000,1.75000,0.481656,0.0807990,0.00000,0.437542,0.260298
2.42000,-1.74000,2.00000,0.483944,0.110335,0.00000,0.405716,0.287012
2.42000,-1.74000,2.25000,0.485710,0.138151,0.00000,0.376118,0.308650
2.42000,-1.74000,2.50000,0.487053,0.163593,0.00000,0.349250,0.326457
2.42000,-1.74000,2.75000,0.487953,0.186538,0.00000,0.325138,0.341329
2.42000,-1.74000,3.00000,0.488307,0.207105,0.00000,0.303596,0.353914
2.42000,-1.74000,3.25000,0.487974,0.225506,0.00000,0.284363,0.364682
2.42000,-1.74000,3.50000,0.486825,0.241967,0.00000,0.267166,0.373974
2.42000,-1.74000,3.75000,0.484780,0.256693,0.00000,0.251749,0.382036
2.42000,-1.74000,4.00000,0.481819,0.269855,0.00000,0.237883,0.389034
2.42000,-1.88000,1.00000,0.523678,0.00480505,0.00000,0.471514,0.103110
2.42000,-1.88000,1.25000,0.518955,0.0191504,0.00000,0.461891,0.155933
2.42000,-1.88000,1.50000,0.515802,0.0421429,0.00000,0.442051,0.199670
2.42000,-1.88000,1.75000,0.513547,0.0694743,0.00000,0.416974,0.235018
2.42000,-1.88000,2.00000,0.511854,0.0977031,0.00000,0.390437,0.263651
2.42000,-1.88000,2.25000,0.510515,0.124889,0.00000,0.364567,0.287092
2.42000,-1.88000,2.50000,0.509359,0.150148,0.00000,0.340362,0.306528
2.42000,-1.88000,2.75000,0.508182,0.173190,0.00000,0.318182,0.322850
2.42000,-1.88000,3.00000,0.506753,0.194022,0.00000,0.298067,0.336717
2.42000,-1.88000,3.25000,0.504846,0.212784,0.00000,0.279906,0.348622
2.42000,-1.88000,3.50000,0.502280,0.229658,0.00000,0.263526,0.358927
2.42000,-1.88000,3.75000,0.498943,0.244825,0.00000,0.248742,0.367896
2.42000,-1.88000,4.00000,0.494795,0.258441,0.00000,0.235372,0.375716
2.42000,-2.02000,1.00000,0.578947,0.00317099,0.00000,0.417878,0.0801600
2.42000,-2.02000,1.25000,0.563338,0.0144950,0.00000,0.422164,0.130656
2.42000,-2.02000,1.50000,0.552864,0.0344041,0.00000,0.412729,0.174605
2.42000,-2.02000,1.75000,0.545352,0.0594132,0.00000,0.395229,0.211156
2.42000,-2.02000,2.00000,0.539705,0.0861657,0.00000,0.374122,0.241300
2.42000,-2.02000,2.25000,0.535280,0.112544,0.00000,0.352141,0.266274
2.42000,-2.02000,2.50000,0.531631,0.137461,0.00000,0.330746,0.287156
2.42000,-2.02000,2.75000,0.528374,0.160466,0.00000,0.310625,0.304797
2.42000,-2.02000,3.00000,0.525156,0.181454,0.00000,0.292040,0.319855
2.42000,-2.02000,3.25000,0.521665,0.200490,0.00000,0.275033,0.332829
2.42000,-2.02000,3.50000,0.517670,0.217708,0.00000,0.259538,0.344094
2.42000,-2.02000,3.75000,0.513028,0.233258,0.00000,0.245441,0.353932
2.42000,-2.02000,4.00000,0.507683,0.247278,0.00000,0.232612,0.362541
2.42000,-2.16000,1.00000,0.632703,0.00205522,0.00000,0.365240,0.0612987
2.42000,-2.16000,1.25000,0.606937,0.0108487,0.00000,0.382212,0.108364
2.42000,-2.16000,1.50000,0.589468,0.0278733,0.00000,0.382655,0.151635
2.42000,-2.16000,1.75000,0.576871,0.0505318,0.00000,0.372593,0.188778
2.42000,-2.16000,2.00000,0.567363,0.0756790,0.00000,0.356949,0.220021
2.42000,-2.16000,2.25000,0.559906,0.101096,0.00000,0.338954,0.246250
2.42000,-2.16000,2.50000,0.553797,0.125526,0.00000,0.320478,0.268383
2.42000,-2.16000,2.75000,0.548479,0.148369,0.00000,0.302515,0.287208
2.42000,-2.16000,3.00000,0.543473,0.169409,0.00000,0.285547,0.303357
2.42000,-2.16000,3.25000,0.538395,0.188633,0.00000,0.269769,0.317326
2.42000,-2.16000,3.50000,0.532963,0.206124,0.00000,0.255219,0.329497
2.42000,-2.16000,3.75000,0.527008,0.221999,0.00000,0.241859,0.340159
2.42000,-2.16000,4.00000,0.520459,0.236376,0.00000,0.229612,0.349523
2.42000,-2.30000,1.00000,0.683973,0.00130812,0.00000,0.314717,0.0460977
2.42000,-2.30000,1.25000,0.649232,0.00802829,0.00000,0.342736,0.0889482
2.42000,-2.30000,1.50000,0.625310,0.0224097,0.00000,0.352277,0.130767
2.42000,-2.30000,1.75000,0.607905,0.0427417,0.00000,0.349350,0.167924
2.42000,-2.30000,2.00000,0.594694,0.0661939,0.00000,0.339102,0.199861
2.42000,-2.30000,2.25000,0.584299,0.0905207,0.00000,0.325124,0.227062
2.42000,-2.30000,2.50000,0.575787,0.114334,0.00000,0.309634,0.250248
2.42000,-2.30000,2.75000,0.568436,0.136898,0.00000,0.293906,0.270114
2.42000,-2.30000,3.00000,0.561658,0.157890,0.00000,0.278626,0.287251
2.42000,-2.30000,3.25000,0.554998,0.177218,0.00000,0.264139,0.302138
2.42000,-2.30000,3.50000,0.548129,0.194913,0.00000,0.250588,0.315155
2.42000,-2.30000,3.75000,0.540859,0.211056,0.00000,0.238010,0.326595
2.42000,-2.30000,4.00000,0.533100,0.225742,0.00000,0.226382,0.336677
2.42000,-2.44000,1.00000,0.731927,0.000817563,0.00000,0.267252,0.0340840
2.42000,-2.44000,1.25000,0.689756,0.00587393,0.00000,0.304368,0.0722491
2.42000,-2.44000,1.50000,0.660099,0.0178785,0.00000,0.322018,0.111975
2.42000,-2.44000,1.75000,0.638264,0.0359524,0.00000,0.325778,0.148614
2.42000,-2.44000,2.00000,0.621570,0.0576568,0.00000,0.320760,0.180855
2.42000,-2.44000,2.25000,0.608369,0.0807899,0.00000,0.310770,0.208747
2.42000,-2.44000,2.50000,0.597532,0.103871,0.00000,0.298296,0.232785
2.42000,-2.44000,2.75000,0.588195,0.126048,0.00000,0.284853,0.253545
2.42000,-2.44000,3.00000,0.579672,0.146897,0.00000,0.271316,0.271561
2.42000,-2.44000,3.25000,0.571439,0.166250,0.00000,0.258170,0.287284
2.42000,-2.44000,3.50000,0.563137,0.184081,0.00000,0.245664,0.301085
2.42000,-2.44000,3.75000,0.554551,0.200435,0.00000,0.233908,0.313255
2.42000,-2.44000,4.00000,0.545584,0.215382,0.00000,0.222934,0.324017
2.42000,-2.58000,1.00000,0.775914,0.000501701,0.00000,0.223581,0.0247731
2.42000,-2.58000,1.25000,0.728095,0.00424881,0.00000,0.267653,0.0580651
2.42000,-2.58000,1.50000,0.693575,0.0141532,0.00000,0.292267,0.0951966
2.42000,-2.58000,1.75000,0.667778,0.0300730,0.00000,0.302143,0.130848
2.42000,-2.58000,2.00000,0.647867,0.0500104,0.00000,0.302105,0.163023
2.42000,-2.58000,2.25000,0.632025,0.0718705,0.00000,0.296014,0.191332
2.42000,-2.58000,2.50000,0.618964,0.0941207,0.00000,0.286546,0.216020
2.42000,-2.58000,2.75000,0.607703,0.115813,0.00000,0.275412,0.237526
2.42000,-2.58000,3.00000,0.597467,0.136430,0.00000,0.263656,0.256310
2.42000,-2.58000,3.25000,0.587683,0.155729,0.00000,0.251892,0.272786
2.42000,-2.58000,3.50000,0.577956,0.173631,0.00000,0.240469,0.287306
2.42000,-2.58000,3.75000,0.568060,0.190140,0.00000,0.229569,0.300154
2.42000,-2.58000,4.00000,0.557889,0.205302,0.00000,0.219278,0.311555
2.42000,-2.72000,1.00000,0.815483,0.000302263,0.00000,0.184211,0.0176967
2.42000,-2.72000,1.25000,0.763919,0.00303817,0.00000,0.233039,0.0461674
2.42000,-2.72000,1.50000,0.725510,0.0111169,0.00000,0.263369,0.0803471
2.42000,-2.72000,1.75000,0.696288,0.0250142,0.00000,0.278693,0.114608
2.42000,-2.72000,2.00000,0.673478,0.0431952,0.00000,0.283306,0.146376
2.42000,-2.72000,2.25000,0.655183,0.0637265,0.00000,0.280975,0.174838
2.42000,-2.72000,2.50000,0.640020,0.0850629,0.00000,0.274466,0.199977
2.42000,-2.72000,2.75000,0.626906,0.106182,0.00000,0.265641,0.222079
2.42000,-2.72000,3.00000,0.615003,0.126485,0.00000,0.255686,0.241518
2.42000,-2.72000,3.25000,0.603692,0.145657,0.00000,0.245333,0.258660
2.42000,-2.72000,3.50000,0.592557,0.163566,0.00000,0.235022,0.273831
2.42000,-2.72000,3.75000,0.581360,0.180177,0.00000,0.225008,0.287306
