,mch_0,eta_0,e_eta,p_bns,p_bhns,p_gap,p_bbh,p_ns
183,1.0,5.2,6.0,1.1042292922776623e-05,0.0,0.6319894755860966,0.36799948212098066,0.00020574957859073806
184,1.0,5.2,6.25,2.3211242648525132e-05,0.0,0.6268914908635292,0.3730852978938224,0.0003478698924307535
185,1.0,5.2,6.5,4.496851143271968e-05,0.0,0.6221635407396935,0.3777914907488738,0.0005555254959884471
186,1.0,5.2,6.75,8.124400941306474e-05,0.0,0.617765564581468,0.38215319140911896,0.000844803016307398
187,1.0,5.2,7.0,0.0001382159803752491,0.0,0.6136621206994375,0.386199663320187,0.0012317067088970215
188,1.0,5.2,7.25,0.00022320862386538418,0.0,0.6098215812344563,0.3899552101416784,0.0017314192255518369
189,1.0,5.2,7.5,0.00034449334047291963,0.0,0.6062155047605765,0.39344000189895056,0.002357687745815385
190,1.0,5.2,7.75,0.0005110190656765247,0.0,0.6028181564111617,0.39667082452316177,0.003122368162708819
191,1.0,5.2,8.0,0.0007321025222102332,0.0,0.5996061468839526,0.3996617505938371,0.004035134258366802
192,1.0,5.2,8.25,0.0010171086801276192,0.0,0.5965581638701285,0.4024247274497439,0.005103340077171194
193,1.0,5.2,8.5,0.0013751470548957702,0.0,0.593654772479077,0.404970080466027,0.0063320122503711055
194,1.0,5.2,8.75,0.0018148026862679423,0.0,0.590878264885876,0.40730693242785615,0.007723943792410433
195,1.0,5.2,9.0,0.002343913409480739,0.0,0.5882125433329995,0.4094435432575199,0.009279860304208028
196,1.0,5.2,9.25,0.002969398518317608,0.0,0.5856430243934603,0.4113875770882222,0.010998631989748691
197,1.0,5.2,9.5,0.003697138755248435,0.0,0.5831565557668752,0.41314630547787645,0.012877509059047342
198,1.0,5.2,9.75,0.004531903942007106,0.0,0.5807413396753827,0.41472675638261036,0.01491236291602149
199,1.0,5.2,10.0,0.0054773223857261305,0.0,0.5783868591088825,0.4161358185053913,0.017097920299242193
200,1.0,6.75,0.25,0.0,0.0,0.9805376345622235,0.0194623654377767,0.0
201,1.0,6.75,0.5,0.0,0.0,0.8329014280873759,0.1670985719126243,0.0
202,1.0,6.75,0.75,2.7066994451954154e-225,0.0,0.7376102142482314,0.26238978575176874,4.2387695446452536e-153
203,1.0,6.75,1.0,1.7344889501912547e-127,0.0,0.6826094773934334,0.31739052260656664,7.0635881972217235e-87
204,1.0,6.75,1.25,2.966722470089305e-82,0.0,0.6477597505366972,0.35224024946330273,2.9193544483196725e-56
